date,type,category,index
01/05/1993,output,dessert_pears,78.75593992
01/05/1993,output,strawberries,113.6706858
01/05/1993,output,flowers_and_plants,38.7014119
01/05/1993,output,other_crop_products,79.72077193
01/05/1993,output,animals_and_animal_products,77.99724617
01/05/1993,output,animals_for_slaughter_export,82.79202387
01/05/1993,output,cattle_and_calves,78.43946143
01/05/1993,output,cattle_clean,74.28873151
01/05/1993,output,cows_and_bulls,107.1643547
01/05/1993,output,calves,133.7091444
01/05/1993,output,pigs,89.94877939
01/05/1993,output,pigs_clean,88.77210034
01/05/1993,output,sows_and_boars,164.6584796
01/05/1993,output,sheep_and_lambs,74.23196104
01/05/1993,output,sheep_and_lambs_clean,78.73704983
01/05/1993,output,ewes_and_rams,49.54635047
01/05/1993,output,all_poultry,85.02243316
01/05/1993,output,chickens,92.88550926
01/05/1993,output,turkeys,48.62080031
01/05/1993,output,animal_products,72.581593
01/05/1993,output,milk,74.28709302
01/05/1993,output,eggs,64.23439233
01/05/1993,output,intensive_eggs,62.23202326
01/05/1993,output,free_range_eggs,65.66969336
01/05/1993,output,wool_clip,72.94117647
01/05/1993,input,all_agricultural_inputs,62.05424116
01/05/1993,input,all_goods_and_services_currently_consumed_in_agriculture,61.51145651
01/05/1993,input,seeds_input,71.52564013
01/05/1993,input,energy_and_lubricants,30.04669912
01/05/1993,input,electricity,46.7738821
01/05/1993,input,fuels_for_heating,21.19185122
01/05/1993,input,motor_fuels,35.74659032
01/05/1993,input,fertilisers_and_soil_improvers,39.34674394
01/05/1993,input,straight_fertilisers,32.37003537
01/05/1993,input,straight_fertilisers_nitrogenous,30.61265854
01/05/1993,input,straight_fertilisers_phosphatic,37.16592428
01/05/1993,input,straight_fertilisers_potassic,42.67518572
01/05/1993,input,compound_fertilisers,40.20730641
01/05/1993,input,other_fertilisers_and_soil_improvers,62.73546878
01/05/1993,input,plant_protection_products,90.85513071
01/05/1993,input,fungicides,92.96005353
01/05/1993,input,insecticides,134.4760499
01/05/1993,input,herbicides,101.897979
01/05/1993,input,other_plant_protection_products,62.93131402
01/05/1993,input,veterinary_services,73.92254305
01/05/1993,input,animal_feedingstuffs,76.82252309
01/05/1993,input,straight_feedingstuffs,82.68435383
01/05/1993,input,cereal_and_milling_by_products,110.6764322
01/05/1993,input,feed_wheat,121.5635205
01/05/1993,input,feed_barley,127.2701712
01/05/1993,input,feed_oats,146.3815227
01/05/1993,input,oilcakes,59.43300833
01/05/1993,input,soya_bean_meal,53.19061004
01/05/1993,input,sunflower_seed_meal,54.04658088
01/05/1993,input,rape_seed_meal,53.02803631
01/05/1993,input,products_of_animal_origin_incl_white_fish_meal,25.54870534
01/05/1993,input,other_straights,89.44644737
01/05/1993,input,field_peas,111.8398409
01/05/1993,input,field_beans,114.8523144
01/05/1993,input,soya_beans,42.17599257
01/05/1993,input,compound_feedingstuffs,73.70150034
01/05/1993,input,compound_feedingstuffs_for_cattle_and_calves,73.81868164
01/05/1993,input,compound_feedingstuffs_for_pigs,83.72621371
01/05/1993,input,compound_feedingstuffs_for_poultry,71.89893467
01/05/1993,input,compound_feedingstuffs_for_sheep,69.57724898
01/05/1993,input,maintenance_of_materials,44.15631324
01/05/1993,input,maintenance_of_buildings,50.73840696
01/05/1993,input,other_goods_and_services,53.42142892
01/05/1993,input,goods_and_services_contributing_to_investment,65.03665348
01/05/1993,input,materials,72.8492048
01/05/1993,input,machinery_and_other_equipment,54.99357909
01/05/1993,input,plant_and_machinery_for_cultivation,47.96336135
01/05/1993,input,farm_machinery_and_installations,83.52421251
01/05/1993,input,transport_equipment,88.82041767
01/05/1993,input,tractors,78.07694971
01/05/1993,input,other_vehicles,138.2899628
01/05/1993,input,buildings,48.24812691
01/04/1993,output,all_agricultural_outputs,79.768352
01/04/1993,output,crop_products,77.92812018
01/04/1993,output,cereals,124.0714737
01/04/1993,output,wheat,122.4592039
01/04/1993,output,wheat_feeding,122.673563
01/04/1993,output,wheat_breadmaking,117.3078966
01/04/1993,output,wheat_other_milling,125.0403647
01/04/1993,output,barley,127.4541517
01/04/1993,output,barley_feeding,132.4179387
01/04/1993,output,barley_malting,117.7065209
01/04/1993,output,oats,144.5519069
01/04/1993,output,oats_milling,137.3315622
01/04/1993,output,oats_feeding,148.8599281
01/04/1993,output,potatoes,38.74476869
01/04/1993,output,industrial_crops,87.45377012
01/04/1993,output,oilseed_rape_non_set_aside,62.83248698
01/04/1993,output,sugar_beet,117.4014577
01/04/1993,output,forage_plants,52.26542421
01/04/1993,output,straw,65.52504039
01/04/1993,output,fresh_vegetables,61.64458808
01/04/1993,output,cauliflowers,47.21019149
01/04/1993,output,tomatoes,117.5137693
01/04/1993,output,cabbages,60.51922241
01/04/1993,output,lettuce,64.18574741
01/04/1993,output,carrots,61.63192577
01/04/1993,output,onions,49.31026638
01/04/1993,output,mushrooms,76.9142467
01/04/1993,output,fresh_fruit,91.83112804
01/04/1993,output,dessert_apples,52.53770555
01/04/1993,output,cooking_apples,58.72021094
01/04/1993,output,dessert_pears,107.0587361
01/04/1993,output,strawberries,185.3535172
01/04/1993,output,flowers_and_plants,38.95920672
01/04/1993,output,other_crop_products,79.72077193
01/04/1993,output,animals_and_animal_products,80.54546267
01/04/1993,output,animals_for_slaughter_export,81.39872537
01/04/1993,output,cattle_and_calves,75.90064861
01/04/1993,output,cattle_clean,71.99950032
01/04/1993,output,cows_and_bulls,103.729537
01/04/1993,output,calves,133.7091444
01/04/1993,output,pigs,88.55373528
01/04/1993,output,pigs_clean,87.29854608
01/04/1993,output,sows_and_boars,172.3331218
01/04/1993,output,sheep_and_lambs,76.87741583
01/04/1993,output,sheep_and_lambs_clean,81.75527107
01/04/1993,output,ewes_and_rams,47.42528271
01/04/1993,output,all_poultry,84.86250107
01/04/1993,output,chickens,92.88550926
01/04/1993,output,turkeys,48.29119881
01/04/1993,output,animal_products,79.1375328
01/04/1993,output,milk,82.10678703
01/04/1993,output,eggs,64.48408016
01/04/1993,output,intensive_eggs,62.71516694
01/04/1993,output,free_range_eggs,65.75849517
01/04/1993,output,wool_clip,95.29411765
01/04/1993,input,all_agricultural_inputs,62.44334224
01/04/1993,input,all_goods_and_services_currently_consumed_in_agriculture,62.02297474
01/04/1993,input,seeds_input,71.52564013
01/04/1993,input,energy_and_lubricants,31.10857001
01/04/1993,input,electricity,47.10490745
01/04/1993,input,fuels_for_heating,21.67416932
01/04/1993,input,motor_fuels,36.38184341
01/04/1993,input,fertilisers_and_soil_improvers,39.36375817
01/04/1993,input,straight_fertilisers,32.75756357
01/04/1993,input,straight_fertilisers_nitrogenous,30.61265854
01/04/1993,input,straight_fertilisers_phosphatic,41.75946548
01/04/1993,input,straight_fertilisers_potassic,42.67518572
01/04/1993,input,compound_fertilisers,40.06076809
01/04/1993,input,other_fertilisers_and_soil_improvers,62.77832088
01/04/1993,input,plant_protection_products,91.04233622
01/04/1993,input,fungicides,92.96005353
01/04/1993,input,insecticides,134.3874622
01/04/1993,input,herbicides,101.2869984
01/04/1993,input,other_plant_protection_products,62.93131402
01/04/1993,input,veterinary_services,73.92254305
01/04/1993,input,animal_feedingstuffs,77.57899557
01/04/1993,input,straight_feedingstuffs,85.68690406
01/04/1993,input,cereal_and_milling_by_products,114.3679951
01/04/1993,input,feed_wheat,122.6860321
01/04/1993,input,feed_barley,128.8695995
01/04/1993,input,feed_oats,151.0008554
01/04/1993,input,oilcakes,58.95801668
01/04/1993,input,soya_bean_meal,52.67920685
01/04/1993,input,sunflower_seed_meal,51.2539004
01/04/1993,input,rape_seed_meal,52.30490614
01/04/1993,input,products_of_animal_origin_incl_white_fish_meal,26.38636781
01/04/1993,input,other_straights,81.05599008
01/04/1993,input,field_peas,111.8398409
01/04/1993,input,field_beans,114.8523144
01/04/1993,input,soya_beans,42.76351156
01/04/1993,input,compound_feedingstuffs,73.25310342
01/04/1993,input,compound_feedingstuffs_for_cattle_and_calves,73.91274006
01/04/1993,input,compound_feedingstuffs_for_pigs,84.09056798
01/04/1993,input,compound_feedingstuffs_for_poultry,69.88168938
01/04/1993,input,compound_feedingstuffs_for_sheep,68.76656633
01/04/1993,input,maintenance_of_materials,44.03029263
01/04/1993,input,maintenance_of_buildings,50.80522167
01/04/1993,input,other_goods_and_services,53.78607359
01/04/1993,input,goods_and_services_contributing_to_investment,64.81051955
01/04/1993,input,materials,72.47665932
01/04/1993,input,machinery_and_other_equipment,54.99357909
01/04/1993,input,plant_and_machinery_for_cultivation,47.96336135
01/04/1993,input,farm_machinery_and_installations,83.52421251
01/04/1993,input,transport_equipment,88.11391862
01/04/1993,input,tractors,78.07694971
01/04/1993,input,other_vehicles,134.4662772
01/04/1993,input,buildings,48.26418435
01/03/1993,output,all_agricultural_outputs,76.89014825
01/03/1993,output,crop_products,73.77506854
01/03/1993,output,cereals,123.8195818
01/03/1993,output,wheat,120.9850017
01/03/1993,output,wheat_feeding,121.709369
01/03/1993,output,wheat_breadmaking,115.2585947
01/03/1993,output,wheat_other_milling,122.1596037
01/03/1993,output,barley,127.0888757
01/03/1993,output,barley_feeding,130.814807
01/03/1993,output,barley_malting,122.9281105
01/03/1993,output,oats,140.9138469
01/03/1993,output,oats_milling,141.3603507
01/03/1993,output,oats_feeding,138.4258809
01/03/1993,output,potatoes,38.8467804
01/03/1993,output,industrial_crops,87.30464423
01/03/1993,output,oilseed_rape_non_set_aside,62.58150761
01/03/1993,output,sugar_beet,117.4014577
01/03/1993,output,forage_plants,53.75860768
01/03/1993,output,straw,68.23909532
01/03/1993,output,fresh_vegetables,58.38489157
01/03/1993,output,cauliflowers,89.47095616
01/03/1993,output,tomatoes,138.7074774
01/03/1993,output,cabbages,53.41133101
01/03/1993,output,lettuce,64.51046451
01/03/1993,output,carrots,43.91465361
01/03/1993,output,onions,34.83317716
01/03/1993,output,mushrooms,82.71695068
01/03/1993,output,fresh_fruit,53.07881678
01/03/1993,output,dessert_apples,50.68973792
01/03/1993,output,cooking_apples,47.70903404
01/03/1993,output,dessert_pears,92.05112863
01/03/1993,output,flowers_and_plants,39.32613333
01/03/1993,output,other_crop_products,79.72077193
01/03/1993,output,animals_and_animal_products,78.60478161
01/03/1993,output,animals_for_slaughter_export,79.97721181
01/03/1993,output,cattle_and_calves,75.09496926
01/03/1993,output,cattle_clean,71.08274801
01/03/1993,output,cows_and_bulls,102.5943836
01/03/1993,output,calves,98.4764439
01/03/1993,output,pigs,87.30734179
01/03/1993,output,pigs_clean,85.85553181
01/03/1993,output,sows_and_boars,178.2899741
01/03/1993,output,sheep_and_lambs,70.32486383
01/03/1993,output,sheep_and_lambs_clean,73.3463792
01/03/1993,output,ewes_and_rams,50.860815
01/03/1993,output,all_poultry,84.72092958
01/03/1993,output,chickens,92.68996082
01/03/1993,output,turkeys,46.97737057
01/03/1993,output,animal_products,77.18645308
01/03/1993,output,milk,80.14761791
01/03/1993,output,eggs,62.68554705
01/03/1993,output,intensive_eggs,59.37991701
01/03/1993,output,free_range_eggs,65.14538807
01/03/1993,output,wool_clip,95.29411765
01/03/1993,input,all_agricultural_inputs,62.82439287
01/03/1993,input,all_goods_and_services_currently_consumed_in_agriculture,62.65418903
01/03/1993,input,seeds_input,71.52564013
01/03/1993,input,energy_and_lubricants,32.73179987
01/03/1993,input,electricity,47.23731759
01/03/1993,input,fuels_for_heating,22.12634253
01/03/1993,input,motor_fuels,37.02568252
01/03/1993,input,fertilisers_and_soil_improvers,38.6818785
01/03/1993,input,straight_fertilisers,32.62996077
01/03/1993,input,straight_fertilisers_nitrogenous,30.61265854
01/03/1993,input,straight_fertilisers_phosphatic,43.59688196
01/03/1993,input,straight_fertilisers_potassic,42.67518572
01/03/1993,input,compound_fertilisers,40.06076809
01/03/1993,input,other_fertilisers_and_soil_improvers,62.69261669
01/03/1993,input,plant_protection_products,90.46090762
01/03/1993,input,fungicides,92.01820902
01/03/1993,input,insecticides,134.1216993
01/03/1993,input,herbicides,101.151225
01/03/1993,input,other_plant_protection_products,62.29371205
01/03/1993,input,veterinary_services,73.92254305
01/03/1993,input,animal_feedingstuffs,77.70813545
01/03/1993,input,straight_feedingstuffs,87.35610391
01/03/1993,input,cereal_and_milling_by_products,112.3392129
01/03/1993,input,feed_wheat,120.2434468
01/03/1993,input,feed_barley,126.4993624
01/03/1993,input,feed_oats,139.9555175
01/03/1993,input,oilcakes,59.35525557
01/03/1993,input,soya_bean_meal,54.76631179
01/03/1993,input,sunflower_seed_meal,52.23955234
01/03/1993,input,rape_seed_meal,51.59928367
01/03/1993,input,products_of_animal_origin_incl_white_fish_meal,28.89935522
01/03/1993,input,other_straights,80.02605076
01/03/1993,input,field_peas,123.5865292
01/03/1993,input,field_beans,113.9968593
01/03/1993,input,soya_beans,45.0748816
01/03/1993,input,compound_feedingstuffs,72.90749768
01/03/1993,input,compound_feedingstuffs_for_cattle_and_calves,72.87195926
01/03/1993,input,compound_feedingstuffs_for_pigs,83.3714618
01/03/1993,input,compound_feedingstuffs_for_poultry,70.34154833
01/03/1993,input,compound_feedingstuffs_for_sheep,67.85719176
01/03/1993,input,maintenance_of_materials,43.88555812
01/03/1993,input,maintenance_of_buildings,50.49998886
01/03/1993,input,other_goods_and_services,53.75269894
01/03/1993,input,goods_and_services_contributing_to_investment,63.91665727
01/03/1993,input,materials,71.23232414
01/03/1993,input,machinery_and_other_equipment,55.0047056
01/03/1993,input,plant_and_machinery_for_cultivation,47.96336135
01/03/1993,input,farm_machinery_and_installations,83.58054667
01/03/1993,input,transport_equipment,85.74416775
01/03/1993,input,tractors,75.41967615
01/03/1993,input,other_vehicles,132.8730749
01/03/1993,input,buildings,47.94854301
01/02/1993,output,all_agricultural_outputs,76.46071675
01/02/1993,output,crop_products,76.46240234
01/02/1993,output,cereals,121.2104571
01/02/1993,output,wheat,118.063266
01/02/1993,output,wheat_feeding,118.479497
01/02/1993,output,wheat_breadmaking,113.7728508
01/02/1993,output,wheat_other_milling,119.3896413
01/02/1993,output,barley,126.2258965
01/02/1993,output,barley_feeding,129.0982516
01/02/1993,output,barley_malting,123.8366499
01/02/1993,output,oats,140.9907001
01/02/1993,output,oats_milling,134.9272851
01/02/1993,output,oats_feeding,144.6661456
01/02/1993,output,potatoes,39.30243275
01/02/1993,output,industrial_crops,85.17415994
01/02/1993,output,oilseed_rape_non_set_aside,60.38643404
01/02/1993,output,sugar_beet,117.4014577
01/02/1993,output,forage_plants,54.38676893
01/02/1993,output,straw,70.17770598
01/02/1993,output,fresh_vegetables,45.33662171
01/02/1993,output,cauliflowers,88.0296004
01/02/1993,output,cabbages,48.18796876
01/02/1993,output,lettuce,43.29561377
01/02/1993,output,carrots,34.04522622
01/02/1993,output,onions,31.20824003
01/02/1993,output,mushrooms,89.12103692
01/02/1993,output,fresh_fruit,53.18986877
01/02/1993,output,dessert_apples,51.65672227
01/02/1993,output,cooking_apples,48.09614573
01/02/1993,output,dessert_pears,86.69551018
01/02/1993,output,flowers_and_plants,38.8827897
01/02/1993,output,other_crop_products,79.80766841
01/02/1993,output,animals_and_animal_products,76.4496709
01/02/1993,output,animals_for_slaughter_export,76.00488281
01/02/1993,output,cattle_and_calves,71.41183419
01/02/1993,output,cattle_clean,67.52172172
01/02/1993,output,cows_and_bulls,95.47031725
01/02/1993,output,calves,98.4764439
01/02/1993,output,pigs,82.95651336
01/02/1993,output,pigs_clean,81.57229896
01/02/1993,output,sows_and_boars,169.4239614
01/02/1993,output,sheep_and_lambs,63.23814926
01/02/1993,output,sheep_and_lambs_clean,65.46685396
01/02/1993,output,ewes_and_rams,50.21851983
01/02/1993,output,all_poultry,81.58490566
01/02/1993,output,chickens,90.24560531
01/02/1993,output,turkeys,46.97737057
01/02/1993,output,animal_products,77.52185152
01/02/1993,output,milk,80.92962879
01/02/1993,output,eggs,61.69015209
01/02/1993,output,intensive_eggs,57.50968341
01/02/1993,output,free_range_eggs,64.80152157
01/02/1993,output,wool_clip,95.29411765
01/02/1993,input,all_agricultural_inputs,61.76081276
01/02/1993,input,all_goods_and_services_currently_consumed_in_agriculture,61.33085583
01/02/1993,input,seeds_input,71.52564013
01/02/1993,input,energy_and_lubricants,35.60753888
01/02/1993,input,electricity,47.23731759
01/02/1993,input,fuels_for_heating,21.01098194
01/02/1993,input,motor_fuels,38.34851023
01/02/1993,input,fertilisers_and_soil_improvers,38.57748896
01/02/1993,input,straight_fertilisers,32.14919573
01/02/1993,input,straight_fertilisers_nitrogenous,30.32150553
01/02/1993,input,straight_fertilisers_phosphatic,39.00334076
01/02/1993,input,straight_fertilisers_potassic,42.67518572
01/02/1993,input,compound_fertilisers,40.13372304
01/02/1993,input,other_fertilisers_and_soil_improvers,62.5212083
01/02/1993,input,plant_protection_products,90.29893286
01/02/1993,input,fungicides,91.92402457
01/02/1993,input,insecticides,134.1216993
01/02/1993,input,herbicides,101.0833382
01/02/1993,input,other_plant_protection_products,62.22995185
01/02/1993,input,veterinary_services,73.88938781
01/02/1993,input,animal_feedingstuffs,77.39728001
01/02/1993,input,straight_feedingstuffs,87.1498446
01/02/1993,input,cereal_and_milling_by_products,113.8228421
01/02/1993,input,feed_wheat,118.3935476
01/02/1993,input,feed_barley,125.1697171
01/02/1993,input,feed_oats,146.9666382
01/02/1993,input,oilcakes,63.41299724
01/02/1993,input,soya_bean_meal,63.0560896
01/02/1993,input,sunflower_seed_meal,56.83926135
01/02/1993,input,rape_seed_meal,56.90898051
01/02/1993,input,products_of_animal_origin_incl_white_fish_meal,28.89935522
01/02/1993,input,other_straights,80.60710366
01/02/1993,input,field_peas,110.2546695
01/02/1993,input,field_beans,113.3328348
01/02/1993,input,soya_beans,45.20249849
01/02/1993,input,compound_feedingstuffs,71.84090902
01/02/1993,input,compound_feedingstuffs_for_cattle_and_calves,71.8958346
01/02/1993,input,compound_feedingstuffs_for_pigs,81.4637235
01/02/1993,input,compound_feedingstuffs_for_poultry,68.86926064
01/02/1993,input,compound_feedingstuffs_for_sheep,67.78351096
01/02/1993,input,maintenance_of_materials,43.86405691
01/02/1993,input,maintenance_of_buildings,50.23942298
01/02/1993,input,other_goods_and_services,53.90765714
01/02/1993,input,goods_and_services_contributing_to_investment,63.81238697
01/02/1993,input,materials,71.16599954
01/02/1993,input,machinery_and_other_equipment,55.00192397
01/02/1993,input,plant_and_machinery_for_cultivation,47.96336135
01/02/1993,input,farm_machinery_and_installations,83.56646313
01/02/1993,input,transport_equipment,85.62088435
01/02/1993,input,tractors,75.26336594
01/02/1993,input,other_vehicles,132.8730749
01/02/1993,input,buildings,47.74642432
01/01/1993,output,all_agricultural_outputs,74.45699682
01/01/1993,output,crop_products,75.38478507
01/01/1993,output,cereals,117.7505628
01/01/1993,output,wheat,115.1479225
01/01/1993,output,wheat_feeding,115.6111087
01/01/1993,output,wheat_breadmaking,110.4939678
01/01/1993,output,wheat_other_milling,116.5429723
01/01/1993,output,barley,122.5321901
01/01/1993,output,barley_feeding,126.4636973
01/01/1993,output,barley_malting,117.8421792
01/01/1993,output,oats,135.4078595
01/01/1993,output,oats_milling,134.3610268
01/01/1993,output,oats_feeding,134.5210453
01/01/1993,output,potatoes,40.82580777
01/01/1993,output,industrial_crops,83.42768174
01/01/1993,output,oilseed_rape_non_set_aside,57.39460055
01/01/1993,output,sugar_beet,117.4014577
01/01/1993,output,forage_plants,50.37609932
01/01/1993,output,straw,62.22940226
01/01/1993,output,fresh_vegetables,53.22578671
01/01/1993,output,cauliflowers,74.91664812
01/01/1993,output,cabbages,42.79720662
01/01/1993,output,lettuce,52.33357314
01/01/1993,output,carrots,38.21595361
01/01/1993,output,onions,32.8193232
01/01/1993,output,mushrooms,81.2371341
01/01/1993,output,fresh_fruit,54.94994572
01/01/1993,output,dessert_apples,52.84774766
01/01/1993,output,cooking_apples,50.03832146
01/01/1993,output,dessert_pears,80.22509562
01/01/1993,output,flowers_and_plants,38.63431476
01/01/1993,output,other_crop_products,79.80766841
01/01/1993,output,animals_and_animal_products,73.77394986
01/01/1993,output,animals_for_slaughter_export,70.93559957
01/01/1993,output,cattle_and_calves,65.5797596
01/01/1993,output,cattle_clean,62.37095155
01/01/1993,output,cows_and_bulls,86.55544855
01/01/1993,output,calves,98.4764439
01/01/1993,output,pigs,81.65865608
01/01/1993,output,pigs_clean,80.4957645
01/01/1993,output,sows_and_boars,156.2357675
01/01/1993,output,sheep_and_lambs,51.89351594
01/01/1993,output,sheep_and_lambs_clean,53.11958524
01/01/1993,output,ewes_and_rams,44.25861816
01/01/1993,output,all_poultry,80.15671734
01/01/1993,output,chickens,89.13749748
01/01/1993,output,turkeys,46.97737057
01/01/1993,output,animal_products,79.02476035
01/01/1993,output,milk,82.02575872
01/01/1993,output,eggs,64.87534632
01/01/1993,output,intensive_eggs,63.49443095
01/01/1993,output,free_range_eggs,65.90177288
01/01/1993,output,wool_clip,95.29411765
01/01/1993,input,all_agricultural_inputs,60.77342289
01/01/1993,input,all_goods_and_services_currently_consumed_in_agriculture,60.18394848
01/01/1993,input,seeds_input,71.52564013
01/01/1993,input,energy_and_lubricants,36.60065642
01/01/1993,input,electricity,47.23731759
01/01/1993,input,fuels_for_heating,20.67938825
01/01/1993,input,motor_fuels,38.71161224
01/01/1993,input,fertilisers_and_soil_improvers,38.38875962
01/01/1993,input,straight_fertilisers,31.73451052
01/01/1993,input,straight_fertilisers_nitrogenous,29.90557267
01/01/1993,input,straight_fertilisers_phosphatic,38.33518931
01/01/1993,input,straight_fertilisers_potassic,42.67518572
01/01/1993,input,compound_fertilisers,40.2762008
01/01/1993,input,other_fertilisers_and_soil_improvers,62.09268734
01/01/1993,input,plant_protection_products,90.98189399
01/01/1993,input,fungicides,91.54728676
01/01/1993,input,insecticides,134.1216993
01/01/1993,input,herbicides,100.8117913
01/01/1993,input,other_plant_protection_products,61.97491107
01/01/1993,input,veterinary_services,73.88938781
01/01/1993,input,animal_feedingstuffs,76.76676763
01/01/1993,input,straight_feedingstuffs,87.25879146
01/01/1993,input,cereal_and_milling_by_products,110.2721113
01/01/1993,input,feed_wheat,115.6635993
01/01/1993,input,feed_barley,123.5510186
01/01/1993,input,feed_oats,136.0136869
01/01/1993,input,oilcakes,65.3630455
01/01/1993,input,soya_bean_meal,67.05742672
01/01/1993,input,sunflower_seed_meal,55.85360942
01/01/1993,input,rape_seed_meal,64.01381748
01/01/1993,input,products_of_animal_origin_incl_white_fish_meal,29.73701769
01/01/1993,input,other_straights,77.1568802
01/01/1993,input,field_peas,109.4715569
01/01/1993,input,field_beans,112.5910417
01/01/1993,input,soya_beans,40.79366708
01/01/1993,input,compound_feedingstuffs,70.86617777
01/01/1993,input,compound_feedingstuffs_for_cattle_and_calves,71.2440497
01/01/1993,input,compound_feedingstuffs_for_pigs,79.68065693
01/01/1993,input,compound_feedingstuffs_for_poultry,69.42729555
01/01/1993,input,compound_feedingstuffs_for_sheep,62.07834608
01/01/1993,input,maintenance_of_materials,43.40685888
01/01/1993,input,maintenance_of_buildings,49.92616393
01/01/1993,input,other_goods_and_services,53.0585065
01/01/1993,input,goods_and_services_contributing_to_investment,63.51859146
01/01/1993,input,materials,70.83464982
01/01/1993,input,machinery_and_other_equipment,54.95463631
01/01/1993,input,plant_and_machinery_for_cultivation,47.96336135
01/01/1993,input,farm_machinery_and_installations,83.32704295
01/01/1993,input,transport_equipment,85.03492839
01/01/1993,input,tractors,75.26336594
01/01/1993,input,other_vehicles,129.6866702
01/01/1993,input,buildings,47.52806143
01/12/1992,output,all_agricultural_outputs,72.8170049
01/12/1992,output,crop_products,72.37591666
01/12/1992,output,cereals,112.115432
01/12/1992,output,wheat,109.2854348
01/12/1992,output,wheat_feeding,109.466017
01/12/1992,output,wheat_breadmaking,107.2077658
01/12/1992,output,wheat_other_milling,111.0712311
01/12/1992,output,barley,118.6113103
01/12/1992,output,barley_feeding,120.7005561
01/12/1992,output,barley_malting,118.9607611
01/12/1992,output,oats,128.1307117
01/12/1992,output,oats_milling,124.5675431
01/12/1992,output,oats_feeding,132.7122908
01/12/1992,output,potatoes,38.09588463
01/12/1992,output,industrial_crops,76.47010032
01/12/1992,output,oilseed_rape_non_set_aside,53.32714118
01/12/1992,output,sugar_beet,117.4014577
01/12/1992,output,forage_plants,48.65408268
01/12/1992,output,straw,53.11793215
01/12/1992,output,fresh_vegetables,35.17338936
01/12/1992,output,cauliflowers,42.79882331
01/12/1992,output,cabbages,35.35086508
01/12/1992,output,lettuce,50.24997173
01/12/1992,output,carrots,26.84351143
01/12/1992,output,onions,29.32431214
01/12/1992,output,mushrooms,59.68686828
01/12/1992,output,fresh_fruit,54.14615493
01/12/1992,output,dessert_apples,52.94309962
01/12/1992,output,cooking_apples,49.65451842
01/12/1992,output,dessert_pears,74.97865824
01/12/1992,output,flowers_and_plants,39.52141051
01/12/1992,output,other_crop_products,124.0113786
01/12/1992,output,animals_and_animal_products,72.97256404
01/12/1992,output,animals_for_slaughter_export,68.82372724
01/12/1992,output,cattle_and_calves,63.54629583
01/12/1992,output,cattle_clean,60.46855804
01/12/1992,output,cows_and_bulls,81.45704395
01/12/1992,output,calves,95.56298549
01/12/1992,output,pigs,85.19805311
01/12/1992,output,pigs_clean,84.23691262
01/12/1992,output,sows_and_boars,160.3362984
01/12/1992,output,sheep_and_lambs,46.15330652
01/12/1992,output,sheep_and_lambs_clean,47.4462162
01/12/1992,output,ewes_and_rams,38.05972294
01/12/1992,output,all_poultry,78.61909732
01/12/1992,output,chickens,86.69314197
01/12/1992,output,turkeys,46.97737057
01/12/1992,output,animal_products,80.2400265
01/12/1992,output,milk,83.20980402
01/12/1992,output,eggs,66.48749961
01/12/1992,output,intensive_eggs,66.64265752
01/12/1992,output,free_range_eggs,66.48055408
01/12/1992,output,wool_clip,95.29411765
01/12/1992,input,all_agricultural_inputs,61.47964878
01/12/1992,input,all_goods_and_services_currently_consumed_in_agriculture,61.09831652
01/12/1992,input,seeds_input,74.08837113
01/12/1992,input,energy_and_lubricants,37.15099055
01/12/1992,input,electricity,47.23731759
01/12/1992,input,fuels_for_heating,21.13156146
01/12/1992,input,motor_fuels,39.93535711
01/12/1992,input,fertilisers_and_soil_improvers,37.19880438
01/12/1992,input,straight_fertilisers,31.15150168
01/12/1992,input,straight_fertilisers_nitrogenous,29.48963981
01/12/1992,input,straight_fertilisers_phosphatic,36.83184855
01/12/1992,input,straight_fertilisers_potassic,42.48954054
01/12/1992,input,compound_fertilisers,40.41749029
01/12/1992,input,other_fertilisers_and_soil_improvers,61.70701847
01/12/1992,input,plant_protection_products,91.26061269
01/12/1992,input,fungicides,91.54728676
01/12/1992,input,insecticides,133.4129981
01/12/1992,input,herbicides,100.8117913
01/12/1992,input,other_plant_protection_products,61.97491107
01/12/1992,input,veterinary_services,73.58871587
01/12/1992,input,animal_feedingstuffs,76.7629839
01/12/1992,input,straight_feedingstuffs,87.25012891
01/12/1992,input,cereal_and_milling_by_products,107.1545294
01/12/1992,input,feed_wheat,109.5122355
01/12/1992,input,feed_barley,117.8373983
01/12/1992,input,feed_oats,134.2172797
01/12/1992,input,oilcakes,63.83932525
01/12/1992,input,soya_bean_meal,65.83825849
01/12/1992,input,sunflower_seed_meal,56.83926135
01/12/1992,input,rape_seed_meal,61.97618799
01/12/1992,input,products_of_animal_origin_incl_white_fish_meal,29.73701769
01/12/1992,input,other_straights,85.25447091
01/12/1992,input,field_peas,125.6769345
01/12/1992,input,field_beans,129.2155836
01/12/1992,input,soya_beans,41.43973038
01/12/1992,input,compound_feedingstuffs,71.01816235
01/12/1992,input,compound_feedingstuffs_for_cattle_and_calves,71.48219352
01/12/1992,input,compound_feedingstuffs_for_pigs,81.04322132
01/12/1992,input,compound_feedingstuffs_for_poultry,67.76813676
01/12/1992,input,compound_feedingstuffs_for_sheep,65.73648321
01/12/1992,input,maintenance_of_materials,43.07608006
